ID,Movie Name,Year,Timing(min),Rating(10),Votes,Genre,Language
tt0375880,Kaadhal Konden,2003,150 min,7.9,"1,867","Drama, Romance, Thriller            ",tamil
tt4526822,Ulsaha Committee,2014,163 min,3.7,84,"Comedy, Drama            ",malayalam
tt5642696,Kanch Kata Hirey,1970,-,-,-,Drama            ,bengali
tt0233641,Ellindalo Bandavaru,1980,130 min,7.2,9,-,kannada
tt1217642,Saanncha,2008,110 min,5.4,11,Drama            ,hindi
tt6817864,Char Sotiner Ghar,2005,140 min,6.7,14,Drama            ,bengali
tt5970174, Coke Studio,2008– ,-,9.1,7,Music            ,oriya
tt0236947,Abhijog,1947,-,-,-,Drama            ,bengali
-,Ellaam Mela Irukuravan Paathuppan,,-,-,-,Drama            ,tamil
tt0254482,Karuna,1966,-,-,-,Drama            ,malayalam
tt8665688,Paviyettante Madhurachooral,2018,115 min,5.0,26,Drama            ,malayalam
tt4602654,Unmatta,2019,106 min,6.5,19,"Action, Horror, Sci-Fi            ",marathi
tt5605580,Je pan kahish e sachuj kahish,2016,104 min,7.3,18,Thriller            ,gujarati
tt1369495,Faslay,1981,-,1.9,17,-,urdu
tt0268933,Angarey,1975,-,-,-,-,hindi
tt0235204,Azhiyatha Kolangal,1979,100 min,6.9,81,Drama            ,tamil
tt0355537,Hitler Brothers,1997,-,3.8,33,"Comedy, Drama            ",malayalam
-,Jee Lalchaye Raha Na Jaye,,-,-,-,Romance            ,hindi
tt0240321,Achuvettante Veedu,1987,-,7.3,32,"Comedy, Drama            ",malayalam
-,Mangal Ho 2,,-,-,-,Comedy            ,hindi
tt0232625,Sharapanjara,1971,180 min,7.9,88,Drama            ,kannada
tt3807806,College Story,2001,100 min,-,-,Horror            ,hindi
tt0158212,Shatru,1986,157 min,6.8,39,"Action, Adventure, Crime            ",hindi
tt11122716,Jasoos Arjun,2019,-,-,-,Animation            ,hindi
tt1804602,Mahakavi Kalidas,1944,-,-,-,"Drama, History, Musical            ",hindi
tt2791028,Susheela,1977,-,-,-,Drama            ,hindi
tt0213864,Mata Mahakali,1968,-,-,-,Fantasy            ,hindi
tt3323834,Puyalkadantha Boomi,1984,-,-,-,-,tamil
tt2953740,Maharaja,2005,154 min,6.5,44,"Drama, Family            ",kannada
tt14230660,Paristan,1968,-,-,-,-,urdu
tt12453298,Yashoda,1974,-,-,-,Drama            ,marathi
tt14332592,Insaaf,1986,-,-,-,-,punjabi
tt2175809,Nani,1992,133 min,-,-,Crime            ,telugu
tt9208706,Pragathi,2018,-,-,-,"Short, Music            ",malayalam
tt10230036,Auto Shankar,2019– ,-,6.9,169,Thriller            ,malayalam
tt14371690,Khan Bahadur(babbu Khan),1994,-,-,-,-,urdu
tt0154673,Jathi Malli,1993,159 min,6.4,45,Drama            ,tamil
tt0333753,Kudamattom,1997,-,4.4,30,Romance            ,malayalam
tt0244585,Khubsoorat,1980,126 min,7.6,"1,599","Comedy, Drama, Family            ",hindi
tt1579968,Konte Kurrallu,2007,135 min,-,-,-,telugu
tt1575559,Handsup,2000,-,6.5,17,Comedy            ,telugu
tt14097218,Kwatle,2014,-,-,-,Drama            ,kannada
tt0373287,Santosham,1955,122 min,-,-,Musical            ,hindi
tt1677695,Amanush,2010,157 min,6.2,266,"Drama, Thriller            ",bengali
tt8427490,Waras,2018,-,-,-,Drama            ,marathi
tt7712272,Pink Tiffany,2017,39 min,-,-,"Documentary, Short            ",nepali
tt7336838,Akhri Chattan,1985,700 min,9.5,10,History            ,oriya
tt6649794,Sunday Holiday,2017,135 min,7.1,"1,099","Comedy, Drama            ",malayalam
tt3547418,Tanhai Ki Aag,1991,-,-,-,Thriller            ,hindi
tt4786222,Maya,II 2015,82 min,5.0,110,Horror            ,urdu
tt6312790,Pillai Selvam,1974,130 min,-,-,-,tamil
-,My Father Mujib,2021,46 min,-,-,"Animation, Biography            ",bengali
tt1279447,Hifazat,1990,-,-,-,-,punjabi
-,Khel Khel Mein,2021,120 min,-,-,Adventure            ,urdu
tt0316288,Muskan,2002,-,7.6,8,-,nepali
tt0253724,Snehadeepam,1962,-,-,-,-,malayalam
tt4373502,Paachi: Paapi chiraayu,2015,58 min,8.0,26,Thriller            ,kannada
tt2363047,22 Female Kottayam,2012,120 min,7.4,"2,094",Thriller            ,malayalam
tt12065524,Kaivalyaa,2020,-,-,-,Drama            ,telugu
tt0149784,Bandhan,1940,154 min,-,-,"Drama, Family            ",hindi
tt4183756,Khaad,2014,140 min,7.2,682,Adventure            ,bengali
tt4425222,Aankhein: The Third Eye,2004,-,7.2,13,Action            ,hindi
tt3317954,Murali Meets Meera,2011,137 min,6.1,15,"Comedy, Romance            ",kannada
-,Ghaat,,122 min,-,-,Drama            ,bhojpuri
tt11997650,Luvvh,2015,-,-,-,"Short, Music            ",malayalam
tt5458448,Oru Muthassi Gadha,2016,144 min,6.3,445,"Comedy, Drama, Family            ",malayalam
tt7286946,Dui Bon,1973,-,-,-,Drama            ,bengali
tt0308535,Mahisagarne Aare,1989,148 min,-,-,Romance            ,gujarati
tt5323480,Monsoon,II 2015,77 min,-,-,Thriller            ,malayalam
tt0315768,Angam,1983,-,-,-,-,malayalam
tt6033018,Azaab,2016,75 min,-,-,Crime            ,hindi
tt7158344,Siraj,1999,143 min,-,-,Romance            ,bengali
tt0306840,Koi Mere Dil Se Poochhe,2002,165 min,3.5,266,"Musical, Romance, Thriller            ",hindi
tt0234312,Nallathambi,1949,199 min,7.0,8,-,tamil
tt3211170,Say Yes to Love,2012,115 min,5.5,14,Romance            ,hindi
tt8881202,Kittigadu,2012,125 min,-,-,Drama            ,telugu
tt10883302,Roberrt,2021,166 min,6.3,"2,246",Action            ,kannada
tt6165600,Naat Bou,1982,-,5.6,5,Comedy            ,bengali
tt7636668,Kono Ekdin,1979,-,-,-,Drama            ,bengali
tt0233850,Hathili Dulhan,1932,-,-,-,-,hindi
tt0231216,Badnam,1952,-,-,-,Drama            ,hindi
tt11024568,Savaari,2020,153 min,5.6,120,Romance            ,telugu
tt4209806,Bhola Shikar,1958,-,-,-,Action            ,hindi
tt0345758,Pallamkuzhi,1983,-,-,-,-,malayalam
tt6078304,Vazandar: Biggie,2016,109 min,6.3,58,"Comedy, Drama            ",marathi
tt2251088,Shama,1978,150 min,-,-,Drama            ,urdu
tt2404027,Arjun: The Warrior Prince,2012,96 min,6.8,"1,508","Animation, Action, Adventure            ",hindi
tt10152214,Heer Maan Ja,2019,146 min,5.2,187,"Action, Comedy, Family            ",urdu
tt5766130,Matir Ghar,1979,-,-,-,Drama            ,bengali
tt8133888,Nela Ticket,2018,120 min,4.5,599,"Action, Comedy, Drama            ",telugu
tt6414482,Kinare,2018,135 min,-,-,Drama            ,kannada
tt0214751,Hathyar,1989,186 min,5.9,267,"Action, Crime            ",hindi
tt0116002,The Square Circle,1996,107 min,7.2,72,"Drama, Music, Romance            ",hindi
tt11581046,Oru Pakka Nadan Premam,2020,-,-,-,Drama            ,malayalam
tt0154849,Maro Charithra,1978,169 min,7.5,247,"Drama, Romance            ",telugu
-,Tari Sathe,2021,-,-,-,Family            ,gujarati
tt0283005,Sri Shirdi Saibaba Mahathyam,1986,-,7.6,82,Drama            ,telugu
tt1527053,Agun,1988,-,6.9,11,Drama            ,bengali
tt1606802,Nigar,1957,-,-,-,Drama            ,urdu
tt10625602,Uchalya - The Branded,2019,-,-,-,-,marathi
tt0155371,Wanted,1961,-,-,-,Action            ,hindi
tt0275185,Life's for Living: Aadmi,1939,164 min,6.4,11,"Drama, Romance            ",hindi
tt12880998,Pei Irukka Illaya,2018,125 min,-,-,Drama            ,tamil
tt9894202,Marala Telupana Priya,2016,134 min,-,-,"Comedy, Romance            ",telugu
tt0323158,Makkalai Petra Maharasi,1957,-,5.0,8,-,tamil
tt0963191,Poi,2006,140 min,5.3,41,Romance            ,tamil
tt1820550,My Name Is Naji,2010,35 min,-,-,"Short, Crime, Drama            ",urdu
tt1324076,Fox,I 2009,145 min,5.2,549,"Crime, Drama, Mystery            ",hindi
tt11974850,Yathra - The Journey,2019,10 min,-,-,"Short, Thriller            ",malayalam
tt0317428,Enga Modhalaali,1993,-,-,-,-,tamil
tt1593739,Mashaal,1995,-,-,-,Drama            ,bengali
tt8907830,Akrandan,2018,-,-,-,Drama            ,marathi
tt0382830,Maharani Minaldevi,1946,-,-,-,Drama            ,hindi
tt3407614,Puriyaatha Puthir,2017,140 min,6.6,911,Thriller            ,tamil
tt3920600,Nadaan Titliyaan,2002,81 min,-,-,Thriller            ,hindi
tt7236874,Beadap,1996,122 min,-,-,"Action, Drama, Romance            ",bengali
tt0237036,Bhalobasa Bhalobasa,1985,138 min,7.8,73,Romance            ,bengali
tt2357208,Run Baby Run,I 2012,180 min,6.6,"1,553","Action, Comedy, Thriller            ",telugu
tt2779872,Perinoru Makan,2012,-,5.6,7,"Comedy, Romance            ",malayalam
tt7266144,Yeh Watan Amanat Hai,2017,2 min,9.3,15,"Short, Mystery            ",oriya
tt10168764,Pashbandh,2015,112 min,-,-,"Biography, Drama            ",marathi
tt2132287,Chann Puttar,1970,-,-,-,-,punjabi
tt0246191,Ravana Rajya,1987,114 min,-,-,-,kannada
tt5308304,Kal Shokale,2005,-,7.5,13,Drama            ,bengali
tt0048242,Kankabatir Ghat,1955,126 min,5.9,10,Drama            ,bengali
tt0230563,Nakhashathangal,1986,140 min,7.1,130,"Action, Drama            ",malayalam
tt11157480,Shahenshah,2018,162 min,-,-,Action            ,bhojpuri
tt13005044,Ennama Kadha Vudranunga,2016,135 min,-,-,Drama            ,tamil
tt0327071,Om Jai Jagadish,2002,172 min,5.5,"1,895","Drama, Musical            ",hindi
-,Ichata Vahanumulu Niluparadu,,-,-,-,Drama            ,telugu
tt9390190,Madhaveeyam,2019,137 min,6.4,26,"Drama, Thriller            ",malayalam
tt12764842,Bohat Badi Filam,2015,-,-,-,Comedy            ,urdu
tt0432813,Daulat,1937,-,-,-,Action            ,hindi
tt2310964,Koyekti Meyer Golpo,2012,117 min,4.2,117,"Crime, Drama            ",bengali
tt0157064,State Express,1938,171 min,-,-,-,hindi
tt5304106,Kachru Mazha Bapa,2016,137 min,-,-,Biography            ,marathi
tt0262097,Veer Kumari,1935,-,-,-,-,hindi
tt13683616,Maranthen Meimaranthen,2006,130 min,-,-,Drama            ,tamil
tt4465938,Akash Koto Dure,2014,123 min,5.6,12,Drama            ,bengali
tt0233437,Chhabi,1959,-,-,-,Drama            ,bengali
tt8108268,The Tashkent Files,2019,134 min,7.8,"9,233","Drama, Mystery, Thriller            ",hindi
tt0256490,Ver Yamparajiwalo,1975,-,-,-,-,gujarati
tt0419499,Bhagmati,2005,160 min,6.4,52,"Animation, Drama, History            ",urdu
tt0261545,Astitva,2000,109 min,7.3,627,Drama            ,marathi
tt3763428,Kanoon Ki Lalkaar,2000,-,-,-,Action            ,hindi
tt10288202,Ratnamanjarii,2019,150 min,4.6,19,Thriller            ,kannada
tt0258319,Aana Valarthiyal Vanampadiyude Makan,1971,-,-,-,-,malayalam
-,Zeher-e-Ishq,,-,-,-,Romance            ,urdu
tt0320688,Unakkagavey Vaazhkiren,1986,-,-,-,-,tamil
tt2367996,Mugamoodi,2012,150 min,4.9,"1,026","Action, Adventure            ",tamil
tt1579899,Vammo Vathoo O Pellamoo,1997,-,-,-,Comedy            ,telugu
tt6710630,Hum Dono,1980,-,-,-,Drama            ,urdu
-,The Cost,I,-,-,-,Crime            ,hindi
tt0087532,Kamyabi,1984,144 min,5.6,7,-,urdu
tt10467748,Chatpati Lazzat,2009–2010,-,-,-,Talk-Show            ,urdu
tt3885748,Nuvvala Nenila,2014,138 min,5.4,20,Drama            ,telugu
tt7918286,Dagabaaz Balma,1988,-,-,-,Romance            ,bhojpuri
tt10264016,Rakshapurushan,2019,-,-,-,"Action, Thriller            ",malayalam
tt1428459,We Are Family,2010,115 min,5.6,"2,942","Comedy, Drama, Family            ",hindi
tt0358613,Om,2003,-,3.8,30,"Action, Romance            ",hindi
tt8144734,Kalla Thuppakki,2013,-,-,-,Action            ,tamil
tt1431185,Uthiravindri Ulle Vaa,1970,91 min,6.9,15,-,tamil
tt11423082, Alif Laila,1997–2002,-,-,-,"Adventure, Fantasy            ",urdu
tt0106333,Baazigar,1993,175 min,7.7,"26,193","Crime, Drama, Musical            ",hindi
tt11242596,Naa Peru Kanchana,2019,-,-,-,Horror            ,telugu
tt6234010,Sab Se Badi Adalat,1987,-,-,-,Drama            ,hindi
tt2325675,Em Magan,2006,154 min,6.7,195,"Drama, Romance            ",tamil
tt0330783,Pran Jaaye Par Shaan Na Jaaye,2003,137 min,6.2,320,"Comedy, Drama            ",hindi
tt6355420,Ajay,2006,158 min,7.6,81,"Action, Drama, Romance            ",kannada
tt0788007,Athanu,2001,-,-,-,Drama            ,telugu
tt1591615,World Cupp 2011,2009,-,3.5,26,"Crime, Drama, Sport            ",hindi
tt9476844,Apnapan,1947,-,-,-,Drama            ,hindi
tt6260648,Matsar,2017,112 min,-,-,"Drama, Family            ",hindi
tt0391274,Kismat,2004,143 min,3.6,447,"Action, Drama            ",hindi
-,Second Innings,,-,-,-,Comedy            ,hindi
tt14461632,Maa,III 2018,115 min,-,-,Drama            ,gujarati
tt1392259,Veeradhi Veera,1985,-,-,-,-,kannada
tt0320210,Ormakal Marikkumo?,1977,150 min,6.6,23,Drama            ,malayalam
tt0117825,Talaashi,1996,157 min,4.5,31,"Crime, Drama            ",hindi
tt10168650,Veerasamy,2007,-,6.9,62,Action            ,tamil
tt14076850,Bodkyacha Bajirao,2008,-,-,-,Drama            ,marathi
tt3713616,Aakhri Raat,1999,-,-,-,Thriller            ,hindi
tt11470272,India vs England,2020,142 min,5.9,56,Drama            ,kannada
tt4810788,Parichaya,1986,-,-,-,Drama            ,hindi
tt7464242,Honeymoon,I 2013,-,-,-,"Drama, Romance            ",bengali
tt4897890,Killing Veerappan,2016,151 min,7.2,712,"Action, Biography, Crime            ",kannada
tt0472620,Grahanam,2004,91 min,8.0,89,Drama            ,telugu
tt0290871,Sri Sri Sri Maryada Ramanna,1967,133 min,7.0,13,"Comedy, Drama, History            ",telugu
tt0395557,Ghazab Tamasha,1992,144 min,5.6,25,"Comedy, Romance            ",hindi
tt0482677,Aakhri Sangam,1990,-,7.3,35,"Action, Romance            ",tamil
tt1285003,Raam,2006,-,4.4,56,Drama            ,telugu
tt0154319,Chhin Le Azaadi,1947,-,-,-,-,hindi
tt5795382,Right Right,2016,-,7.2,18,"Comedy, Mystery, Romance            ",telugu
tt0140813,Apradhi,1949,-,6.3,7,"Crime, Drama, Thriller            ",hindi
tt1000112,Kittonkhola,2000,96 min,8.0,47,Drama            ,bengali
tt0251764,Kamapurta Mama,1965,-,-,-,-,marathi
tt6841856,Razia Sultana,1984,132 min,-,-,"Action, Drama, Family            ",bengali
tt13760126,Pulikkuthi Pandi,2021,152 min,4.8,550,"Action, Drama            ",tamil
tt0351700,Sau Saal Baad,1966,-,-,-,"Mystery, Thriller            ",hindi
tt4768812,Vajrakaya,2015,145 min,5.9,226,"Action, Drama, Family            ",kannada
tt0230771,Shikari,1963,139 min,5.7,41,"Action, Adventure, Horror            ",hindi
tt8176040,Panipat,2019,171 min,5.4,"4,300","Action, Drama, History            ",hindi
tt8694558,Basthi bulbul,1971,124 min,-,-,Drama            ,telugu
tt1404629,Kula Gourava,1971,-,8.2,12,-,kannada
tt6013412,18 Feet,2015,77 min,-,-,Documentary            ,malayalam
tt8506714,Merveilles à Montfermeil,2019,109 min,3.9,196,Comedy            ,tamil
tt1590951,Ami-O-Maa,1994,99 min,-,-,Drama            ,bengali
tt0246774,Marumalarchi,1998,-,6.9,54,Drama            ,tamil
tt1228989,Maanavudu Daanavudu,1986,140 min,1.4,127,Family            ,telugu
tt10914894,Superstar,2017,-,-,-,Drama            ,gujarati
tt2811876,Lagnacha Dhumdhadaka,2007,152 min,-,-,Romance            ,marathi
tt4932624,Enga kaatula mazhai,2015,-,5.0,8,Family            ,tamil
tt13939676,Sri Chowdeshwari Devi Mahime,2012,-,-,-,Drama            ,kannada
tt2186322,Simanaheen,2013,-,6.2,34,Romance            ,bengali
tt0354100,Thalasthanam,1992,-,5.5,45,-,malayalam
tt1579640,Naa Ille Naa Swargam,1991,-,5.0,7,Family            ,telugu
tt8487870,Putra Whava Aisa,1961,-,-,-,Family            ,marathi
tt0251351,Prasanna,1950,-,-,-,-,malayalam
tt0249492,Ek Naya Rishta,1988,-,6.9,19,Family            ,hindi
tt4200042,Duniya Paagal Hai,1987,-,-,-,Comedy            ,hindi
tt0260055,Golmaal Govindam,1992,128 min,7.2,55,"Comedy, Drama            ",telugu
tt1102249,Khaki,2007,123 min,3.9,102,"Action, Thriller            ",malayalam
tt1579709,Vichitra Prema,1991,119 min,6.2,13,Comedy            ,telugu
tt4744086,Ki & Ka,2016,126 min,5.8,"5,323","Comedy, Romance            ",tamil
tt14176866,Tamasgiri,1981,-,-,-,Drama            ,marathi
tt1354024,Krishna Rukmini,1988,130 min,-,-,-,kannada
tt3826186,Jaanisaar,2015,124 min,5.0,116,"Drama, Romance            ",hindi
tt7797658,Awe!,2018,150 min,7.8,"4,045",Thriller            ,telugu
tt0271749,Rareeram,1986,-,6.4,7,"Drama, Romance            ",malayalam
tt0320318,Pudhu Paatu,1990,-,4.2,5,-,tamil
tt2437584,Khatron Ke Khiladi,2001,-,3.8,11,Action            ,hindi
tt0271591,Kandu Kandarinju,1985,-,7.4,27,"Action, Comedy, Drama            ",malayalam
tt5949060,Thaimel Aanai,1966,-,-,-,-,tamil
tt6262700,Adida Melam,2016,-,-,-,"Comedy, Romance            ",tamil
tt6683502,Across the Ocean,2019,82 min,7.6,23,"Comedy, Drama            ",malayalam
tt0317942,Nammoora Mandaara Hoove,1997,168 min,7.5,184,"Drama, Romance            ",kannada
tt13275916,Mutthina Maleyali,2015,139 min,-,-,Drama            ,kannada
tt1997406,Kumari: Living Goddess of Nepal,2005,26 min,-,-,"Documentary, Short            ",nepali
tt0280930,Mee Aayana Jagratha,2000,-,-,-,"Comedy, Drama            ",telugu
tt1574343,Chattambinadu,2009,-,5.6,400,"Action, Comedy, Drama            ",malayalam
tt1445073,Naan Vanangum Daivam,1963,-,-,-,-,tamil
tt0231817,Jeewan Jyoti,1953,-,6.4,22,Drama            ,hindi
tt0360463,Chalte Chalte,1976,100 min,5.7,54,"Romance, Thriller            ",hindi
tt13394206,Thoothuvan,2012,-,-,-,Drama            ,tamil
tt13261858,Nati Goti,2007,-,-,-,Family            ,marathi
tt5119108,Highway 5,2016,116 min,8.0,146,"Comedy, Drama            ",punjabi
tt7526604,Vattar,2014,-,-,-,Drama            ,punjabi
tt0247206,Bhakta Shabari,I 1960,-,-,-,"Drama, Musical            ",telugu
tt12671754,Jananam,2004,134 min,-,-,"Action, Drama            ",tamil
tt4040676,Allen's Soothers Boombastic,2000,"1,170 min",-,-,Musical            ,urdu
tt1787988,Talaash,2012,140 min,7.2,"39,806","Crime, Drama, Mystery            ",hindi
tt1620692,Bacha Jamoora,1959,-,-,-,Comedy            ,punjabi
-,Pehchaan,I,-,-,-,Drama            ,punjabi
tt0268373,Hum Se Hai Zamana,1983,119 min,6.0,47,Action            ,hindi
tt0251569,Adhikar,II 1971,-,-,-,-,marathi
tt12788652,Mard No.1,2010,-,-,-,Action            ,bhojpuri
tt0083575,Arohan,1983,144 min,7.5,74,Drama            ,bengali
tt0355307,The Car,1997,133 min,5.7,174,Comedy            ,malayalam
tt2137710,Natobar Notout,2010,113 min,6.0,100,"Comedy, Musical            ",bengali
tt2606516,Agadbam,2010,122 min,4.2,22,Comedy            ,marathi
tt0429097,Simla Special,1982,138 min,6.8,102,"Comedy, Drama            ",tamil
-,Armaan,2021,-,-,-,Drama            ,urdu
tt0265411,Niraparayum Nilavilakkum,1977,-,-,-,-,malayalam
tt0395511,Dance Party,1995,124 min,2.7,24,"Family, Music, Romance            ",hindi
tt13906376,Bodyguard,II 2011,-,-,-,Drama            ,kannada
tt8880790,Yesu mahimalu,2003,92 min,-,-,Drama            ,telugu
tt0157056,Sonar Sansar,1936,156 min,6.8,10,Drama            ,bengali
tt12222964,Kadhi Achanak,2006,-,-,-,Drama            ,marathi
tt0262680,Peddillu Chinnillu,1979,-,-,-,-,telugu
tt0334212,Raja Veedhi,1979,-,-,-,-,malayalam
tt1906453,Sadgamaya,2010,114 min,5.6,8,Drama            ,malayalam
tt0419107,Safed Haathi,1977,-,7.3,59,"Adventure, Drama, Family            ",hindi
tt14282952,Operation Ankusha,2007,-,-,-,Drama            ,kannada
tt0255897,Chundadi Chokha,1961,-,-,-,-,gujarati
tt8698158,Bhale Master,2007,99 min,-,-,Romance            ,telugu
tt5465216,Mukunda Murari,2016,137 min,7.3,297,"Comedy, Drama, Fantasy            ",kannada
tt6151790,Chaman,1948,-,-,-,Drama            ,punjabi
tt8607818,I am Indian,2018,107 min,-,-,Action            ,bengali
tt1594554,Surer Akashe,1988,132 min,-,-,Romance            ,bengali
tt10144978,Jaag Punjabi Shera,1987,-,-,-,Action            ,punjabi
tt0384238,Jungle Queen,1936,-,-,-,Adventure            ,hindi
tt8782260,Kismat,2007,-,-,-,Drama            ,nepali
tt0078463,Vidhyarthigale Ithile Ithile,1971,174 min,5.9,7,-,malayalam
tt0424803,Apradhi Abla,1935,-,-,-,-,hindi
tt1507005,Naan Mahaan Alla,2010,132 min,7.1,"2,108","Action, Crime, Drama            ",tamil
tt6834356,96,I 2018,-,7.5,8,"Crime, Mystery, Thriller            ",kannada
tt0425385,Raagini,1958,128 min,6.5,10,"Drama, Family            ",hindi
tt1754202,Michael,I 2011,97 min,5.2,142,"Drama, Thriller            ",hindi
tt0386027,Sher Dil,1954,-,-,-,"Action, Adventure            ",hindi
tt4108400,Vachathi,2012,115 min,-,-,Drama            ,tamil
-,Inside the Sanctuary,,-,-,-,Thriller            ,bengali
tt8665806,Cuban Colony,2018,129 min,5.3,48,"Action, Comedy, Thriller            ",malayalam
tt4328102,Kandaen,2011,-,4.4,29,"Comedy, Romance            ",tamil
-,India Lockdown,2021,-,-,-,Drama            ,hindi
tt12072290,Nee Manasu Naadi,2020,-,-,-,Drama            ,telugu
tt6052080,Sweetheart,IV 2016,25 min,-,-,"Short, Drama            ",malayalam
-,Kundratthiley Kumaranuklu Kondattam,,-,-,-,-,tamil
tt10183856,Unnai Ondru Ketpen,1986,-,-,-,Drama            ,tamil
tt14149062,Black,II 2009,-,-,-,Drama            ,kannada
tt7687372,Door Bell,2017,99 min,4.3,6,Drama            ,hindi
tt0155130,Saathi,1938,-,-,-,-,hindi
tt0907674,Amal,2007,101 min,7.5,"2,024",Drama            ,hindi
tt0292275,Thakilu Kottampuram,1981,-,6.4,11,-,malayalam
tt0353196,Arthana,1993,-,5.8,8,Drama            ,malayalam
